time_stamp,asset_id,sensor_0_avg,sensor_5_avg_cos,sensor_5_min_cos,sensor_43_avg,sensor_41_avg,sensor_5_max_cos,sensor_5_avg_sin,sensor_5_min_sin,sensor_14_avg,sensor_52_max,wind_speed_3_min,sensor_10_avg,reactive_power_27_max,sensor_47,sensor_38_avg,sensor_40_avg,power_30_std,label
2023-01-09 01:30:00,0,13.0,0.99939084,0.99912286,24.0,27.0,0.9998477,-0.034899496,-0.041875653,38.0,14.5,1.7,33.0,0.4878049,0.0,57.0,61.0,0.05092683,0
2023-01-09 01:40:00,0,13.0,0.9993284,0.99888986,24.0,27.0,0.99999845,-0.03664371,-0.047106452,38.0,14.3,1.3,33.0,0.4878049,0.0,57.0,61.0,0.041609757,0
2023-01-09 01:50:00,0,13.0,0.99939084,0.99912286,24.0,27.0,0.9998157,-0.034899496,-0.041875653,38.0,14.2,1.4,33.0,0.4878049,0.0,57.0,61.0,0.0602439,0
2023-01-09 02:00:00,0,13.0,0.9995599,0.99912286,24.0,27.0,0.99990255,-0.029666245,-0.041875653,38.0,13.5,0.8,33.0,0.4878049,0.0,56.0,60.0,0.036634147,0
2023-01-09 02:10:00,0,13.0,0.99950653,0.99904823,24.0,27.0,0.99990255,-0.031410757,-0.043619387,38.0,13.8,1.6,33.0,0.4878049,0.0,56.0,60.0,0.03902439,0
2023-01-09 02:20:00,0,13.0,0.9995599,0.99912286,24.0,27.0,0.9999254,-0.029666245,-0.041875653,38.0,13.2,1.1,33.0,0.4878049,0.0,56.0,60.0,0.032780487,0
2023-01-09 02:30:00,0,13.0,0.9995599,0.9991944,24.0,27.0,0.9998766,-0.029666245,-0.040131792,38.0,13.5,0.8,33.0,0.4878049,0.0,56.0,60.0,0.030634146,0
2023-01-09 02:40:00,0,13.0,0.9995599,0.99888986,23.0,27.0,0.99999845,-0.029666245,-0.047106452,37.0,13.2,1.2,34.0,0.4878049,0.0,56.0,60.0,0.03282927,0
2023-01-09 02:50:00,0,13.0,0.99950653,0.99912286,22.0,27.0,0.99990255,-0.031410757,-0.041875653,37.0,14.6,2.2,33.0,0.4878049,0.0,55.0,62.0,0.06907317,0
2023-01-09 03:00:00,0,13.0,0.99939084,0.9991944,22.0,27.0,0.9997426,-0.034899496,-0.040131792,37.0,14.3,1.9,33.0,0.4878049,0.0,56.0,63.0,0.050634146,0
2023-01-09 03:10:00,0,13.0,0.9993284,0.99912286,22.0,27.0,0.9999863,-0.03664371,-0.041875653,37.0,14.8,2.8,33.0,0.4878049,0.0,56.0,64.0,0.07921951,0
2023-01-09 03:20:00,0,13.0,0.9993284,0.99912286,22.0,27.0,0.9998157,-0.03664371,-0.041875653,37.0,14.9,3.3,33.0,0.4878049,0.0,57.0,65.0,0.09731707,0
2023-01-09 03:30:00,0,13.0,0.9992629,0.99912286,22.0,27.0,0.99978065,-0.03838781,-0.041875653,38.0,14.7,1.9,33.0,0.4878049,0.0,58.0,65.0,0.098341465,0
2023-01-09 03:40:00,0,13.0,0.9991944,0.99888986,22.0,27.0,0.99999845,-0.040131792,-0.047106452,38.0,14.7,2.1,33.0,0.4878049,0.0,59.0,66.0,0.052,0
2023-01-09 03:50:00,0,13.0,0.9992629,0.99912286,22.0,27.0,0.99950653,-0.03838781,-0.041875653,39.0,14.8,3.3,33.0,0.4878049,0.0,60.0,67.0,0.06878049,0
2023-01-09 04:00:00,0,13.0,0.9992629,0.99912286,22.0,27.0,0.9996101,-0.03838781,-0.041875653,39.0,14.9,3.4,34.0,0.4878049,0.0,61.0,68.0,0.07985366,0
2023-01-09 04:10:00,0,13.0,0.9993284,0.99904823,22.0,27.0,0.99994516,-0.03664371,-0.043619387,40.0,14.7,1.8,34.0,0.4878049,0.0,62.0,69.0,0.09229268,0
2023-01-09 04:20:00,0,13.0,0.9993284,0.9991944,22.0,27.0,0.99965733,-0.03664371,-0.040131792,40.0,14.6,3.2,33.0,0.4878049,0.0,62.0,69.0,0.05687805,0
2023-01-09 04:30:00,0,13.0,0.9992629,0.99912286,22.0,27.0,0.99950653,-0.03838781,-0.041875653,40.0,14.7,2.7,33.0,0.4878049,0.0,63.0,70.0,0.06512195,0
2023-01-09 04:40:00,0,13.0,0.9992629,0.99853665,22.0,27.0,0.99994516,-0.03838781,-0.054078814,40.0,14.8,1.3,33.0,0.4878049,0.0,63.0,70.0,0.055463415,0
2023-01-09 04:50:00,0,13.0,0.9992629,0.99912286,22.0,27.0,0.9995599,-0.03838781,-0.041875653,40.0,14.6,2.6,33.0,0.4878049,0.0,64.0,70.0,0.04892683,0
2023-01-09 05:00:00,0,13.0,0.9992629,0.99912286,22.0,27.0,0.9997426,-0.03838781,-0.041875653,40.0,14.8,2.1,33.0,0.4878049,0.0,64.0,71.0,0.08521951,0
2023-01-09 05:10:00,0,13.0,0.9992629,0.99897057,22.0,27.0,0.9999863,-0.03838781,-0.045362987,40.0,14.7,3.3,33.0,0.4878049,0.0,65.0,71.0,0.07717073,0
2023-01-09 05:20:00,0,13.0,0.9992629,0.99912286,22.0,27.0,0.99978065,-0.03838781,-0.041875653,40.0,14.7,2.7,33.0,0.4878049,0.0,65.0,71.0,0.07341463,0
2023-01-09 05:30:00,0,13.0,0.9992629,0.99912286,22.0,27.0,0.99978065,-0.03838781,-0.041875653,40.0,14.7,2.7,33.0,0.4878049,0.0,66.0,72.0,0.06926829,0
2023-01-09 05:40:00,0,13.0,0.9992629,0.99904823,22.0,27.0,0.9999863,-0.03838781,-0.043619387,40.0,14.6,1.9,34.0,0.4878049,0.0,66.0,72.0,0.05580488,0
2023-01-09 05:50:00,0,13.0,0.9993284,0.99912286,22.0,27.0,0.99965733,-0.03664371,-0.041875653,40.0,14.5,2.8,34.0,0.4878049,0.0,66.0,72.0,0.049512196,0
2023-01-09 06:00:00,0,13.0,0.9993284,0.99912286,22.0,27.0,0.9997015,-0.03664371,-0.041875653,40.0,14.6,2.1,34.0,0.4878049,0.0,67.0,72.0,0.06560975,0
2023-01-09 06:10:00,0,13.0,0.9992629,0.9986295,22.0,27.0,0.9999939,-0.03838781,-0.052335955,40.0,14.7,3.2,34.0,0.4878049,0.0,67.0,72.0,0.054243904,0
2023-01-09 06:20:00,0,13.0,0.9991944,0.99912286,22.0,27.0,0.9995599,-0.040131792,-0.041875653,40.0,14.8,2.8,34.0,0.4878049,0.0,67.0,73.0,0.060341462,0
2023-01-09 06:30:00,0,13.0,0.9991944,0.99912286,22.0,27.0,0.9995599,-0.040131792,-0.041875653,40.0,14.8,3.0,33.0,0.4878049,0.0,68.0,73.0,0.04790244,0
2023-01-09 06:40:00,0,13.0,0.9992629,0.99871933,22.0,27.0,0.9999619,-0.03838781,-0.05059294,41.0,14.7,1.9,33.0,0.4878049,0.0,68.0,73.0,0.07409756,0
2023-01-09 06:50:00,0,13.0,0.9992629,0.99912286,23.0,27.0,0.99950653,-0.03838781,-0.041875653,41.0,14.8,2.9,33.0,0.4878049,0.0,69.0,74.0,0.056243904,0
2023-01-09 07:00:00,0,13.0,0.9992629,0.99912286,23.0,27.0,0.9997426,-0.03838781,-0.041875653,41.0,14.7,3.0,33.0,0.4878049,0.0,69.0,74.0,0.051560976,0
2023-01-09 07:10:00,0,13.0,0.9993284,0.99904823,23.0,27.0,0.9999939,-0.03664371,-0.043619387,41.0,14.4,2.9,33.0,0.4878049,0.0,69.0,74.0,0.048243903,0
2023-01-09 07:20:00,0,13.0,0.99950653,0.99912286,23.0,26.0,0.9998157,-0.031410757,-0.041875653,41.0,14.2,1.0,33.0,0.4878049,0.0,69.0,74.0,0.06819512,0
2023-01-09 07:30:00,0,13.0,0.99939084,0.99912286,23.0,26.0,0.9998157,-0.034899496,-0.041875653,41.0,14.6,1.2,33.0,0.4878049,0.0,69.0,74.0,0.080390245,0
2023-01-09 07:40:00,0,13.0,0.9994502,0.99912286,23.0,26.0,0.9998157,-0.033155177,-0.041875653,40.0,14.1,2.3,33.0,0.4878049,0.0,69.0,74.0,0.054585367,0
2023-01-09 07:50:00,0,13.0,0.9994502,0.99912286,23.0,26.0,0.9998477,-0.033155177,-0.041875653,40.0,14.3,1.9,33.0,0.4878049,0.0,69.0,74.0,0.050292682,0
2023-01-09 08:00:00,0,13.0,0.9993284,0.99912286,23.0,26.0,0.99978065,-0.03664371,-0.041875653,40.0,14.6,2.7,33.0,0.4878049,0.0,69.0,73.0,0.05780488,0
2023-01-09 08:10:00,0,13.0,0.9993284,0.99871933,23.0,26.0,0.99999845,-0.03664371,-0.05059294,39.0,14.4,2.8,34.0,0.4878049,0.0,69.0,73.0,0.05980488,0
2023-01-09 08:20:00,0,13.0,0.9993284,0.99912286,23.0,26.0,0.9997426,-0.03664371,-0.041875653,39.0,14.5,2.7,33.0,0.4878049,0.0,69.0,73.0,0.083170734,0
2023-01-09 08:30:00,0,13.0,0.9992629,0.99912286,23.0,26.0,0.99965733,-0.03838781,-0.041875653,39.0,14.5,2.9,33.0,0.4878049,0.0,69.0,73.0,0.043317072,0
2023-01-09 08:40:00,0,13.0,0.9992629,0.99853665,23.0,26.0,0.9999254,-0.03838781,-0.054078814,40.0,14.7,2.7,33.0,0.4878049,0.0,70.0,74.0,0.051414635,0
2023-01-09 08:50:00,0,13.0,0.9993284,0.99912286,23.0,26.0,0.9998157,-0.03664371,-0.041875653,40.0,14.7,1.4,33.0,0.4878049,0.0,70.0,74.0,0.0622439,0
2023-01-09 09:00:00,0,13.0,0.9993284,0.99912286,23.0,26.0,0.9998157,-0.03664371,-0.041875653,40.0,14.4,1.7,33.0,0.4878049,0.0,70.0,74.0,0.053317074,0
2023-01-09 09:10:00,0,13.0,0.99939084,0.99888986,23.0,26.0,0.9999939,-0.034899496,-0.047106452,40.0,14.3,1.6,33.0,0.4878049,0.0,70.0,74.0,0.059756096,0
2023-01-09 09:20:00,0,13.0,0.99939084,0.9991944,23.0,26.0,0.99978065,-0.034899496,-0.040131792,40.0,14.0,2.8,33.0,0.4878049,0.0,70.0,74.0,0.039463416,0
2023-01-09 09:30:00,0,13.0,0.99939084,0.99912286,23.0,26.0,0.9998477,-0.034899496,-0.041875653,39.0,14.4,0.9,33.0,0.4878049,0.0,70.0,74.0,0.06721951,0
2023-01-09 09:40:00,0,13.0,0.99939084,0.99897057,23.0,26.0,0.99994516,-0.034899496,-0.045362987,39.0,14.1,1.7,34.0,0.4878049,0.0,70.0,74.0,0.055756096,0
2023-01-09 09:50:00,0,13.0,0.99939084,0.99912286,23.0,26.0,0.9998157,-0.034899496,-0.041875653,39.0,14.3,2.4,33.0,0.4878049,0.0,70.0,73.0,0.036585364,0
2023-01-09 10:00:00,0,14.0,0.9993284,0.99912286,23.0,26.0,0.99965733,-0.03664371,-0.041875653,39.0,14.7,2.7,33.0,0.4878049,0.0,70.0,73.0,0.06346341,0
2023-01-09 10:10:00,0,14.0,0.9992629,0.9986295,23.0,26.0,0.99999845,-0.03838781,-0.052335955,39.0,14.7,1.7,33.0,0.4878049,0.0,70.0,73.0,0.056682926,0
2023-01-09 10:20:00,0,14.0,0.9992629,0.99912286,23.0,26.0,0.9996101,-0.03838781,-0.041875653,39.0,14.6,1.9,33.0,0.4878049,0.0,71.0,74.0,0.0735122,0
2023-01-09 10:30:00,0,14.0,0.9992629,0.99912286,23.0,26.0,0.9995599,-0.03838781,-0.041875653,40.0,14.7,1.6,33.0,0.4878049,0.0,71.0,74.0,0.068585366,0
2023-01-09 10:40:00,0,14.0,0.9993284,0.9986295,23.0,27.0,0.9999619,-0.03664371,-0.052335955,40.0,14.5,1.8,33.0,0.4878049,0.0,71.0,74.0,0.079121955,0
2023-01-09 10:50:00,0,15.0,0.9993284,0.99912286,23.0,27.0,0.9997015,-0.03664371,-0.041875653,40.0,14.5,0.7,33.0,0.4878049,0.0,71.0,74.0,0.071414635,0
2023-01-09 11:00:00,0,15.0,0.9993284,0.99912286,24.0,27.0,0.9998157,-0.03664371,-0.041875653,40.0,14.8,1.6,34.0,0.4878049,0.0,71.0,74.0,0.15019512,0
2023-01-09 11:10:00,0,15.0,0.9992629,0.99897057,24.0,27.0,0.9999939,-0.03838781,-0.045362987,41.0,14.7,2.3,33.0,0.4878049,0.0,72.0,75.0,0.08429268,0
2023-01-09 11:20:00,0,15.0,0.9992629,0.99912286,24.0,27.0,0.9997015,-0.03838781,-0.041875653,41.0,14.9,1.7,34.0,0.4878049,0.0,72.0,75.0,0.07956097,0
2023-01-09 11:30:00,0,15.0,0.9992629,0.99912286,24.0,27.0,0.9995599,-0.03838781,-0.041875653,42.0,14.9,1.8,33.0,0.4878049,0.0,73.0,76.0,0.0855122,0
2023-01-09 11:40:00,0,15.0,0.9992629,0.99871933,24.0,27.0,1.0,-0.03838781,-0.05059294,42.0,14.8,1.6,33.0,0.4878049,0.0,73.0,76.0,0.07970732,0
2023-01-09 11:50:00,0,15.0,0.99939084,0.99912286,24.0,27.0,0.9999756,-0.034899496,-0.041875653,43.0,14.9,1.7,33.0,0.4878049,0.0,74.0,77.0,0.09165854,0
2023-01-09 12:00:00,0,15.0,0.9993284,0.99904823,24.0,27.0,0.9997426,-0.03664371,-0.043619387,44.0,14.9,2.5,33.0,0.4878049,0.0,75.0,78.0,0.13639024,0
2023-01-09 12:10:00,0,16.0,0.9992629,0.99853665,25.0,27.0,0.9999939,-0.03838781,-0.054078814,44.0,14.8,0.9,34.0,0.4878049,0.0,75.0,78.0,0.10185366,0
2023-01-09 12:20:00,0,16.0,0.9993284,0.99912286,25.0,27.0,1.0,-0.03664371,-0.041875653,44.0,14.7,1.4,33.0,0.4878049,0.0,75.0,78.0,0.0842439,0
2023-01-09 12:30:00,0,16.0,0.9992629,0.99912286,25.0,27.0,0.9998157,-0.03838781,-0.041875653,44.0,14.7,2.3,33.0,0.4878049,0.0,75.0,78.0,0.077609755,0
2023-01-09 12:40:00,0,16.0,0.9992629,0.99844074,25.0,27.0,0.99990255,-0.03838781,-0.055821504,44.0,14.9,1.7,33.0,0.4878049,0.0,76.0,78.0,0.057365853,0
2023-01-09 12:50:00,0,16.0,0.9992629,0.99912286,25.0,28.0,0.99978065,-0.03838781,-0.041875653,44.0,14.8,1.5,33.0,0.4878049,0.0,76.0,78.0,0.09234146,0
2023-01-09 13:00:00,0,16.0,0.9993284,0.99912286,25.0,28.0,0.9998157,-0.03664371,-0.041875653,44.0,14.8,2.2,33.0,0.4878049,0.0,76.0,78.0,0.11268292,0
2023-01-09 13:10:00,0,16.0,0.9993284,0.99904823,26.0,28.0,1.0,-0.03664371,-0.043619387,44.0,14.6,1.6,33.0,0.4878049,0.0,76.0,78.0,0.08360976,0
2023-01-09 13:20:00,0,16.0,0.9992629,0.99912286,25.0,28.0,0.9998157,-0.03838781,-0.041875653,44.0,14.8,2.1,32.0,0.4878049,0.0,76.0,78.0,0.114439026,0
2023-01-09 13:30:00,0,16.0,0.9993284,0.9991944,25.0,28.0,0.9997426,-0.03664371,-0.040131792,44.0,14.4,1.7,33.0,0.4878049,0.0,76.0,78.0,0.046390243,0
2023-01-09 13:40:00,0,16.0,0.99939084,0.99904823,26.0,28.0,0.99994516,-0.034899496,-0.043619387,44.0,14.6,1.5,33.0,0.4878049,0.0,76.0,78.0,0.06878049,0
2023-01-09 13:50:00,0,16.0,0.9993284,0.99904823,25.0,28.0,0.9998477,-0.03664371,-0.043619387,44.0,14.7,1.7,33.0,0.4878049,0.0,76.0,78.0,0.08604878,0
2023-01-09 14:00:00,0,16.0,0.9992629,0.99912286,25.0,28.0,0.9998157,-0.03838781,-0.041875653,44.0,14.7,1.8,33.0,0.4878049,0.0,76.0,78.0,0.08834147,0
2023-01-09 14:10:00,0,16.0,0.99939084,0.99888986,25.0,28.0,1.0,-0.034899496,-0.047106452,44.0,14.5,1.0,33.0,0.4878049,0.0,76.0,78.0,0.061707318,0
2023-01-09 14:20:00,0,16.0,0.9993284,0.99912286,25.0,28.0,0.9997426,-0.03664371,-0.041875653,43.0,14.5,1.6,34.0,0.4878049,0.0,76.0,78.0,0.09360976,0
2023-01-09 14:30:00,0,16.0,0.9993284,0.99912286,25.0,28.0,0.99965733,-0.03664371,-0.041875653,43.0,14.6,2.7,33.0,0.4878049,0.0,76.0,78.0,0.042585365,0
2023-01-09 14:40:00,0,16.0,0.99950653,0.99912286,26.0,29.0,0.99994516,-0.031410757,-0.041875653,43.0,14.3,1.1,33.0,0.4878049,0.0,76.0,78.0,0.0764878,0
2023-01-09 14:50:00,0,16.0,0.99950653,0.9991944,25.0,29.0,0.9999939,-0.031410757,-0.040131792,43.0,14.5,0.4,33.0,0.4878049,0.0,76.0,78.0,0.092,0
2023-01-09 15:00:00,0,16.0,0.99939084,0.9991944,25.0,29.0,0.9998157,-0.034899496,-0.040131792,42.0,14.4,1.8,33.0,0.4878049,0.0,76.0,77.0,0.053463414,0
2023-01-09 15:10:00,0,16.0,0.9993284,0.99897057,25.0,29.0,0.9999863,-0.03664371,-0.045362987,42.0,14.5,1.8,33.0,0.4878049,0.0,76.0,77.0,0.061463416,0
2023-01-09 15:20:00,0,16.0,0.9994502,0.99912286,26.0,29.0,0.99990255,-0.033155177,-0.041875653,42.0,13.6,1.6,33.0,0.4878049,0.0,75.0,77.0,0.053609755,0
2023-01-09 15:30:00,0,16.0,0.9995599,0.9992629,26.0,29.0,0.99994516,-0.029666245,-0.03838781,42.0,13.2,1.7,33.0,0.4878049,0.0,75.0,77.0,0.057073172,0
2023-01-09 15:40:00,0,16.0,0.99950653,0.99871933,26.0,29.0,0.99999845,-0.031410757,-0.05059294,42.0,13.5,1.9,33.0,0.4878049,0.0,75.0,77.0,0.03609756,0
2023-01-09 15:50:00,0,16.0,0.9994502,0.9991944,26.0,29.0,0.9998157,-0.033155177,-0.040131792,41.0,13.9,1.6,33.0,0.4878049,0.0,75.0,77.0,0.051804878,0
2023-01-09 16:00:00,0,16.0,0.9997015,0.9992629,26.0,29.0,0.99994516,-0.024432179,-0.03838781,41.0,12.0,1.6,33.0,0.4878049,0.0,75.0,77.0,0.026195122,0
2023-01-09 16:10:00,0,16.0,0.9997426,0.9993284,26.0,29.0,0.9998157,-0.022687333,-0.03664371,41.0,11.6,1.7,33.0,0.4878049,0.0,75.0,76.0,0.018390244,0
2023-01-09 16:20:00,0,16.0,0.9998477,0.9992629,26.0,29.0,0.9998766,-0.017452406,-0.03838781,41.0,11.9,1.3,33.0,0.4878049,0.0,75.0,76.0,0.03873171,0
2023-01-09 16:30:00,0,16.0,0.9999619,0.99950653,26.0,29.0,0.9998766,-0.008726535,-0.031410757,40.0,11.6,0.8,33.0,0.4878049,0.0,74.0,76.0,0.023609756,0
2023-01-09 16:40:00,0,16.0,0.9999756,0.9997426,26.0,29.0,0.9997426,-0.00698126,-0.022687333,40.0,11.3,0.7,34.0,0.37707317,0.0,74.0,76.0,0.012878049,0
2023-01-09 16:50:00,0,16.0,0.99999845,0.9998477,26.0,29.0,0.9998766,-0.0017453284,-0.017452406,40.0,11.2,1.0,33.0,0.27253658,0.0,74.0,75.0,0.013170731,0
2023-01-09 17:00:00,0,16.0,0.9999619,0.9996101,25.0,29.0,0.99994516,-0.008726535,-0.02792164,39.0,11.3,0.6,33.0,0.4878049,0.0,74.0,75.0,0.030292682,0
2023-01-09 17:10:00,0,16.0,0.9998157,0.9994502,25.0,30.0,0.99994516,-0.019197442,-0.033155177,39.0,11.3,2.0,33.0,0.4878049,0.0,74.0,75.0,0.015853658,0
2023-01-09 17:20:00,0,16.0,0.99990255,0.99950653,25.0,30.0,1.0,-0.01396218,-0.031410757,39.0,11.5,0.9,33.0,0.4878049,0.0,74.0,75.0,0.019170731,0
2023-01-09 17:30:00,0,15.0,0.9998477,0.9991944,25.0,30.0,0.9999619,-0.017452406,-0.040131792,38.0,12.2,1.0,33.0,0.4878049,0.0,74.0,75.0,0.024634147,0
2023-01-09 17:40:00,0,15.0,0.9998477,0.9991944,24.0,30.0,0.9996101,-0.017452406,-0.040131792,38.0,12.2,1.4,33.0,0.4878049,0.0,73.0,75.0,0.030487806,0
2023-01-09 17:50:00,0,15.0,0.99994516,0.9994502,24.0,30.0,0.9999254,-0.0104717845,-0.033155177,38.0,11.3,1.3,33.0,0.4878049,0.0,73.0,74.0,0.026048781,0
2023-01-09 18:00:00,0,15.0,0.9999939,0.9998477,24.0,30.0,0.9999254,-0.0034906515,-0.017452406,38.0,11.3,1.4,33.0,0.28717074,0.0,73.0,74.0,0.012097561,0
2023-01-09 18:10:00,0,15.0,0.99050945,0.9991944,24.0,29.0,0.4305111,0.13744454,-0.040131792,38.0,12.0,0.8,33.0,0.19141464,-1087.0,73.0,74.0,0.016536586,0
2023-01-09 18:20:00,0,15.0,0.9999939,0.9998766,24.0,30.0,0.99990255,-0.0034906515,-0.015707318,37.0,12.1,1.3,33.0,0.35585365,0.0,73.0,74.0,0.011121951,0
2023-01-09 18:30:00,0,15.0,0.99649286,0.9991944,23.0,30.0,0.49242356,0.08367784,-0.040131792,37.0,12.2,0.5,32.0,0.39068294,-665.0,73.0,74.0,0.013804878,0
2023-01-09 18:40:00,0,14.0,0.9402881,0.9999254,24.0,30.0,0.19765735,0.34037954,0.012217001,37.0,11.2,0.5,33.0,0.0,-1625.0,72.0,73.0,0.0024390244,0
2023-01-09 18:50:00,0,14.0,0.9135454,0.9135454,25.0,31.0,0.9135454,0.40673664,0.40673664,36.0,2.8,0.5,32.0,0.0,-1565.0,72.0,73.0,0.0017560975,0
2023-01-09 19:00:00,0,14.0,0.9998157,0.9991944,25.0,31.0,0.9135454,0.019197442,-0.040131792,35.0,12.2,0.8,33.0,0.3732683,159.0,72.0,73.0,0.015073171,0
2023-01-09 19:10:00,0,14.0,0.9999756,0.9998157,24.0,31.0,0.99994516,-0.00698126,-0.019197442,35.0,11.2,0.7,33.0,0.30331707,0.0,72.0,72.0,0.011219512,0
2023-01-09 19:20:00,0,14.0,0.9999939,0.99990255,24.0,30.0,0.9999254,-0.0034906515,-0.01396218,34.0,11.2,1.1,33.0,0.222,0.0,72.0,72.0,0.008439024,0
2023-01-09 19:30:00,0,14.0,0.9999756,0.99990255,24.0,30.0,0.9993284,-0.00698126,-0.01396218,35.0,11.2,1.1,33.0,0.22302438,0.0,72.0,72.0,0.0055609755,0
2023-01-09 19:40:00,0,14.0,0.9999863,0.9999254,24.0,30.0,0.9999619,-0.005235964,-0.012217001,35.0,11.2,1.0,33.0,0.19707318,0.0,72.0,72.0,0.00795122,0
2023-01-09 19:50:00,0,14.0,0.99999845,0.9999619,24.0,30.0,0.99994516,0.0017453284,-0.008726535,35.0,11.2,1.0,34.0,0.1615122,0.0,72.0,72.0,0.0061463416,0
2023-01-09 20:00:00,0,14.0,0.9999756,0.9999254,24.0,30.0,0.9993284,0.00698126,-0.012217001,36.0,11.1,0.5,33.0,0.11556098,0.0,71.0,72.0,0.006195122,0
2023-01-09 20:10:00,0,14.0,0.99990255,1.0,24.0,30.0,0.99853665,0.01396218,0.0,36.0,11.2,0.4,33.0,0.08239024,-225.0,71.0,72.0,0.005121951,0
2023-01-09 20:20:00,0,13.0,0.91068363,0.99904823,25.0,30.0,0.30735663,0.41310441,0.043619387,36.0,11.1,0.5,34.0,0.0,-1671.0,71.0,72.0,0.0022926829,0
2023-01-09 20:30:00,0,13.0,0.9135454,0.9135454,26.0,30.0,0.9135454,0.40673664,0.40673664,36.0,2.8,0.7,33.0,0.0,-1411.0,71.0,71.0,0.0014146342,0
2023-01-09 20:40:00,0,13.0,0.9135454,0.9135454,25.0,30.0,0.91283417,0.40673664,0.40673664,35.0,2.2,0.5,31.0,0.0,-1416.0,71.0,71.0,0.0015121951,0
2023-01-09 20:50:00,0,13.0,0.9135454,0.9135454,25.0,30.0,0.9135454,0.40673664,0.40673664,35.0,1.8,0.5,31.0,0.0,-1366.0,71.0,71.0,0.0014634146,0
2023-01-09 21:00:00,0,13.0,0.9135454,0.91425395,24.0,30.0,0.91283417,0.40673664,0.4051416,34.0,0.0,0.7,30.0,0.0,-1292.0,70.0,70.0,0.0014146342,0
2023-01-09 21:10:00,0,13.0,0.9135454,0.9135454,24.0,30.0,0.91283417,0.40673664,0.40673664,33.0,0.0,0.6,29.0,0.0,-1299.0,70.0,70.0,0.0014634146,0
2023-01-09 21:20:00,0,13.0,0.9135454,0.93482566,23.0,30.0,0.91283417,0.40673664,0.35510695,32.0,0.0,0.4,29.0,0.0,-1313.0,70.0,70.0,0.0016097561,0
2023-01-09 21:30:00,0,13.0,0.9135454,0.9135454,22.0,29.0,0.91283417,0.40673664,0.40673664,32.0,0.0,0.4,28.0,0.0,-1289.0,70.0,70.0,0.0014634146,0
2023-01-09 21:40:00,0,13.0,0.9135454,0.9135454,22.0,29.0,0.91283417,0.40673664,0.40673664,31.0,0.0,0.4,28.0,0.0,-1268.0,70.0,69.0,0.0016585366,0
2023-01-09 21:50:00,0,13.0,0.9135454,0.9323238,23.0,29.0,0.91283417,0.40673664,0.36162457,30.0,0.0,0.5,27.0,0.0,-192.0,70.0,69.0,0.0015121951,0
2023-01-09 22:00:00,0,12.0,0.9135454,0.91425395,24.0,29.0,0.9135454,0.40673664,0.4051416,29.0,0.0,0.6,27.0,0.0,-179.0,70.0,69.0,0.0014634146,0
2023-01-09 22:10:00,0,13.0,0.9135454,0.9135454,23.0,29.0,0.9135454,0.40673664,0.40673664,29.0,1.6,0.9,27.0,0.0,-262.0,69.0,68.0,0.0013658537,0
2023-01-09 22:20:00,0,13.0,0.9135454,0.9297765,23.0,29.0,0.9135454,0.40673664,0.36812454,28.0,1.6,1.4,27.0,0.0,-286.0,69.0,68.0,0.0016097561,0
2023-01-09 22:30:00,0,13.0,0.9135454,0.9135454,23.0,29.0,0.9135454,0.40673664,0.40673664,28.0,2.1,0.6,27.0,0.0,-580.0,69.0,68.0,0.0014634146,0
2023-01-09 22:40:00,0,12.0,0.9135454,0.9135454,23.0,29.0,0.91283417,0.40673664,0.40673664,28.0,2.2,0.6,27.0,0.0,-412.0,69.0,68.0,0.0014634146,0
2023-01-09 22:50:00,0,12.0,0.9135454,0.93105584,23.0,29.0,0.9135454,0.40673664,0.36487678,27.0,2.1,0.5,27.0,0.0,-289.0,69.0,68.0,0.0014634146,0
2023-01-09 23:00:00,0,12.0,0.9135454,0.9135454,23.0,29.0,0.9135454,0.40673664,0.40673664,27.0,2.1,0.5,27.0,0.0,-275.0,69.0,67.0,0.0014146342,0
2023-01-09 23:10:00,0,12.0,0.9135454,0.9135454,23.0,29.0,0.9135454,0.40673664,0.40673664,27.0,2.1,0.5,27.0,0.0,-264.0,68.0,67.0,0.0013658537,0
2023-01-09 23:20:00,0,12.0,0.9135454,0.9335804,22.0,29.0,0.9135454,0.40673664,0.35836795,26.0,2.1,0.5,26.0,0.0,-265.0,68.0,67.0,0.0014146342,0
2023-01-09 23:30:00,0,12.0,0.9135454,0.9135454,22.0,29.0,0.9135454,0.40673664,0.40673664,26.0,1.8,0.5,26.0,0.0,-260.0,68.0,67.0,0.0012682927,0
2023-01-09 23:40:00,0,12.0,0.9135454,0.9135454,22.0,29.0,0.9135454,0.40673664,0.40673664,26.0,1.6,0.5,26.0,0.0,-278.0,68.0,67.0,0.0014634146,0
2023-01-09 23:50:00,0,12.0,0.9135454,0.93605953,22.0,29.0,0.9135454,0.40673664,0.35184166,26.0,1.5,0.4,26.0,0.0,-271.0,68.0,66.0,0.0014634146,0
2023-01-10 00:00:00,0,12.0,0.9135454,0.9135454,22.0,29.0,0.91283417,0.40673664,0.40673664,26.0,1.6,0.5,26.0,0.0,-266.0,68.0,66.0,0.0013658537,0
2023-01-10 00:10:00,0,12.0,0.9135454,0.9135454,22.0,29.0,0.91283417,0.40673664,0.40673664,25.0,1.8,0.4,26.0,0.0,-269.0,68.0,66.0,0.0014634146,0
